u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
HLTPRBOQ,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop,47999,56354,14% off,442,51,4.3,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home 2019 & Office 365, HP Documentation, HP SSRM, HP Smart', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15s-eq2144au-thin-light-laptop/p/itm1eb242c8ec463?pid=COMGBH9JDPVGD8BH&lid=LSTCOMGBH9JDPVGD8BHIZPQIL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGBH9JDPVGD8BH.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:38.573279+05:30
547R9HFN,ASUS Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ382WS Laptop,31499,49500,36% off,10,0,4.4,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Manufacturer']",https://www.flipkart.com/asus-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej382ws-laptop/p/itma0bbda903c72b?pid=COMGHHWNHHPAGR9U&lid=LSTCOMGHHWNHHPAGR9UGYZR4L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGHHWNHHPAGR9U.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:38.999280+05:30
NVJDLXC6,HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,29990,39288,23% off,11,0,4.8,"['AMD Athlon Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-athlon-dual-core-3050u-8-gb-512-gb-ssd-windows-11-home-15s-eq1559au-thin-light-laptop/p/itm805c7d908648d?pid=COMGG63HRV3GFN4G&lid=LSTCOMGG63HRV3GFN4GPLQ1JG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGG63HRV3GFN4G.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:39.369279+05:30
AOOPJHMV,Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,44990,59999,25% off,346,54,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itmdd277d708aad2?pid=COMGEHP5T7J9M7U7&lid=LSTCOMGEHP5T7J9M7U7BH5JRT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=en_I5n0BFpRONGCRdEyM1NW%2B3V6rZMYxwieZHiLY8OVWH8vCBDZrnmRcd%2FSaHbP1633ICJZY1UhB%2B%2FHxXdcvxAp3g%3D%3D&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:39.789280+05:30
L12YQ4GC,ASUS Vivobook 15 Ryzen 3 Dual Core AMD R3-3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ332WS Thi...,34990,46990,25% off,101,17,4.3,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-15-ryzen-3-dual-core-amd-r3-3250u-8-gb-512-gb-ssd-windows-11-home-m515da-bq332ws-thin-light-laptop/p/itmc834f146e1c8c?pid=COMGGVRGGXQXHPZG&lid=LSTCOMGGVRGGXQXHPZGR4UZLN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGGVRGGXQXHPZG.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:40.186280+05:30
UUMR2IPD,ASUS VivoBook 15 (2022) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS T...,36990,54990,32% off,485,67,4.3,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-15-2022-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x515ea-ej332ws-thin-light-laptop/p/itm8f93c38e258e0?pid=COMGB6DZQZWUV4P5&lid=LSTCOMGB6DZQZWUV4P5DS2A3H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGB6DZQZWUV4P5.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:40.596280+05:30
56UBHTTR,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,89990,115990,22% off,29,2,4.8,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home & Student', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGE73KYN76YZC7.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:40.988280+05:30
3BV2UJUW,ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L71...,69990,86990,19% off,505,70,4.3,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year onsite warranty']",https://www.flipkart.com/asus-vivobook-k15-oled-ryzen-7-octa-core-amd-r7-5700u-16-gb-512-gb-ssd-windows-11-home-km513ua-l712ws-thin-light-laptop/p/itmd737de314823c?pid=COMGB6DZQJHHSESY&lid=LSTCOMGB6DZQJHHSESYC1WZQS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGB6DZQJHHSESY.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:41.790280+05:30
FSUZLYPE,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,29990,49999,40% off,1840,270,4.2,"['Intel Core i3 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', 'NA', '1 Year Onsite Warranty']",https://www.flipkart.com/infinix-x1-slim-series-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itme797ac68fb8d4?pid=COMGEHP5YYHCEMSD&lid=LSTCOMGEHP5YYHCEMSDULJYG7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=86586f46-514d-4216-9d09-aa50680c3186.COMGEHP5YYHCEMSD.SEARCH&ppt=None&ppn=None&ssid=gs5bnjaha80000001664644560598&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:42.639280+05:30
0DMPJ91J,MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,64990,64990,0,33,2,4.3,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11 Home, MSI Center, CoolerBoost', '2 Year On-Site & Carry-In Warranty']",https://www.flipkart.com/msi-gf63-thin-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-11sc-1046in-gaming-laptop/p/itm4b5beacb857d7?pid=COMGGZ23ZZPQYFJA&lid=LSTCOMGGZ23ZZPQYFJAWNHHWX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGGZ23ZZPQYFJA.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:44.305281+05:30
Q4QM9M42,acer Predator Helios 300 Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,134990,179999,25% off,17,6,4.9,"['Intel Core i9 Processor (12th Gen)', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-predator-helios-300-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-ph315-55-ph315-55-99z6-gaming-laptop/p/itm85043c4f71d4a?pid=COMGHY4DQWWBKZUK&lid=LSTCOMGHY4DQWWBKZUKT8DSUT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGHY4DQWWBKZUK.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:44.703279+05:30
9RTKUW78,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,53490,71990,25% off,39,3,4.1,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '2 Years Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmfd5941701b3c5?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGGR9SBTFZCNDU.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:45.124279+05:30
8Z4HHD8U,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin ...,42990,58990,27% off,1170,211,4.4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-k513ea-l302ws-thin-light-laptop/p/itmb768764e55ddd?pid=COMG87FFTTGFCKBS&lid=LSTCOMG87FFTTGFCKBS21FXQR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMG87FFTTGFCKBS.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:45.979281+05:30
FQ268MTL,ASUS Vivobook Ultra 14 (2022) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) K413EA-EB522WS Thi...,52990,81990,35% off,47,5,4.6,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-ultra-14-2022-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-k413ea-eb522ws-thin-light-laptop/p/itm4048fee4ee711?pid=COMGCXD7N6KYYH2K&lid=LSTCOMGCXD7N6KYYH2K3GN9BC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGCXD7N6KYYH2K.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:46.417279+05:30
ACDURYET,ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) M3400QA-KM502WS Laptop,52200,74990,30% off,0,0,0,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 YEAR']",https://www.flipkart.com/asus-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-11-home-m3400qa-km502ws-laptop/p/itm78a8ba4ac5b6d?pid=COMGGUR3UWEP2QQN&lid=LSTCOMGGUR3UWEP2QQNJH9W5R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGGUR3UWEP2QQN.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:46.827279+05:30
OHEHP2QM,acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,64990,88999,26% off,20,7,4.5,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-aspire-7-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-a715-51g-gaming-laptop/p/itmafe10258b06e6?pid=COMGHY4DFFQC2ZHW&lid=LSTCOMGHY4DFFQC2ZHWLUNZXG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGHY4DFFQC2ZHW.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:47.649280+05:30
2058K0U2,acer Extensa Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) EX 215-54 Thin and Light Laptop,32990,39999,17% off,69,8,4.2,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-extensa-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-ex-215-54-thin-light-laptop/p/itm250fbb84e17e7?pid=COMGGYEBHVBR8EVN&lid=LSTCOMGGYEBHVBR8EVNRJAVBG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGGYEBHVBR8EVN.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:48.508280+05:30
J6QQ4VS4,APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,94990,99900,4% off,7866,722,4.7,"['Apple M1 Processor', '8 GB DDR4 RAM', 'Mac OS Operating System', '256 GB SSD', '33.78 cm (13.3 inch) Display', 'Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player', '1 Year Limited Warra\xadnty']",https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmde54f026889ce?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9P56X45&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMFXEKMGNHZYFH9.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:49.347280+05:30
86TXGIWN,ASUS Vivobook 15 Touch Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ311WS Thin and Li...,42990,60990,29% off,85,14,4.4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Touchscreen Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-15-touch-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ez311ws-thin-light-laptop/p/itm9280b4ca3969f?pid=COMGEFDUVGNNCZVU&lid=LSTCOMGEFDUVGNNCZVUM0H7GM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGEFDUVGNNCZVU.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:49.784279+05:30
0X3C1OZY,Infinix INBook X1 Neo Series Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) XL22 Thin and Light...,29990,39990,25% off,1478,252,4.2,"['Intel Celeron Quad Core Processor', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/infinix-inbook-x1-neo-series-celeron-quad-core-8-gb-256-gb-ssd-windows-11-home-xl22-thin-light-laptop/p/itm83e1c68ae336a?pid=COMGG3S9XZV4PWHB&lid=LSTCOMGG3S9XZV4PWHB7QYYCQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGG3S9XZV4PWHB.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:51.381280+05:30
UQOK31OI,acer Travelmate Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Noteb...,56033,60000,6% off,15,3,3.7,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '35.56 cm (14 inches) Display', '1 Year Carry in Warranty']",https://www.flipkart.com/acer-travelmate-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-p214-53-notebook/p/itmdab5e2902b4a9?pid=COMG4PSMGNZ9PD9G&lid=LSTCOMG4PSMGNZ9PD9GQ23JS9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMG4PSMGNZ9PD9G.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:51.863280+05:30
XD5JKNAH,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0212TU 2 in 1 Laptop,47990,58174,17% off,65,7,4.4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Microsoft Office Home and Student 2021, HP Documentation, HP SSRM, HP Smart', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0212tu-2-1-laptop/p/itm97bcdb7afc043?pid=COMGFHMBCSTHRYQA&lid=LSTCOMGFHMBCSTHRYQAHAOKEW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGFHMBCSTHRYQA.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:52.651279+05:30
ONZA7M2H,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,42990,61990,30% off,1045,123,4.4,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year On-Site Warranty']",https://www.flipkart.com/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMG483F5X8GDQSP.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:53.064278+05:30
9BHWECJH,HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1003AU Thin and Light Laptop,50999,62826,18% off,14,0,4.2,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-14s-fy1003au-thin-light-laptop/p/itm0da2f0fc45d99?pid=COMGG3S9HWSFYNHW&lid=LSTCOMGG3S9HWSFYNHWUE3QX5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&otracker1=search&fm=organic&iid=651c0024-00fd-44e1-93b3-174bf6c7ccf1.COMGG3S9HWSFYNHW.SEARCH&ppt=None&ppn=None&ssid=uxd4s5zqnk0000001664644571466&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:53.472279+05:30
MK6NNTW4,ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop,22990,30990,25% off,25,2,4.2,"['Intel Celeron Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '128 GB SSD', '29.46 cm (11.6 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-2022-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-br1100cka-gj0722w-laptop/p/itm6c9997bdb0736?pid=COMGCV52YQN8Q2VY&lid=LSTCOMGCV52YQN8Q2VYFUEN82&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=4fef45f9-4245-47f5-9f3d-ce14449a886f.COMGCV52YQN8Q2VY.SEARCH&ppt=None&ppn=None&ssid=vlzvuw60cw0000001664644582298&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:55.089279+05:30
J8L5DFY5,ASUS Core i5 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515JA-BQ511WS Thin and Light Laptop,41990,59990,30% off,20,1,4.8,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty']",https://www.flipkart.com/asus-core-i5-10th-gen-8-gb-256-gb-ssd-windows-11-home-x515ja-bq511ws-thin-light-laptop/p/itmd9d53b508670c?pid=COMGDRJQFQR9CHHM&lid=LSTCOMGDRJQFQR9CHHMRSVA9Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=4fef45f9-4245-47f5-9f3d-ce14449a886f.COMGDRJQFQR9CHHM.SEARCH&ppt=None&ppn=None&ssid=vlzvuw60cw0000001664644582298&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:55.532279+05:30
6XSY7ZD0,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,39790,51493,22% off,606,78,3.6,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD', '38.0 cm (14.96 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-thin-light-laptop/p/itm3aee48058fdab?pid=COMGAAWYSVWZAMZZ&lid=LSTCOMGAAWYSVWZAMZZEKY92E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=4fef45f9-4245-47f5-9f3d-ce14449a886f.COMGAAWYSVWZAMZZ.SEARCH&ppt=None&ppn=None&ssid=vlzvuw60cw0000001664644582298&qH=c06ea84a1e3dc3c6,2022-10-01 22:45:55.926281+05:30
